specObjID,plateid,mjd,fiberid,ra,dec,primtarget,sectarget,targettype,spectrotype,subclass,z,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity
383986597290338304,341,51690,199,200.2539,-2.714164,64,0,GALAXY,GALAXY,STARBURST,0.01044113,5.238892E-06,0,59.49,64,7.883766,0.03212035,dr123,1,65.97481,-9999,-2.679822,1,7.42,0.1,0.01
903070994615265280,802,52289,361,44.81055,0.5668703,64,0,GALAXY,GALAXY,STARFORMING,0.009187104,8.462438E-06,0,814.6875,252.9822,5.736882,0.08191754,special,1,34.24657,-9999,-9999,1,7.26,0,0.02
563030800979748864,500,51994,294,148.6445,1.114056,64,0,GALAXY,GALAXY,STARFORMING,0.01258564,5.866663E-06,0,0,27.86087,7.868232,0.02601537,dr123,1,27.43278,1.88212,-2.773258,1,7.71,0,0.01
581127938125096960,516,52017,595,180.9039,2.630466,64,0,GALAXY,GALAXY,STARFORMING,0.01928304,1.791155E-05,0,0,24.20079,12.80069,0.02690187,dr123,1,6.256399,0.2349088,-1.992344,2,8.98,0,0.01
585572443549100032,520,52288,380,187.5504,3.577767,64,0,GALAXY,GALAXY,STARBURST,0.0174754,5.359621E-06,0,52.72417,17.61275,19.44627,0.02813991,dr123,1,56.66689,-9999,-1.679048,1,8.71,0.8,0.01
792790801573767168,704,52205,572,36.61785,1.160547,64,0,GALAXY,GALAXY,STARBURST,0.005127621,6.938173E-06,0,41.00364,7.299167,40.43064,0.03110077,special,1,113.31,-9999,-1.471403,1,8.72,0.1,0.004
1105748373979293696,982,52466,417,311.5677,0.08875068,64,0,GALAXY,GALAXY,STARBURST,0.01197873,4.729133E-06,0,0,99.13251,11.83012,0.08533415,dr123,1,55.01025,2.164116,-2.118614,1,7.76,0,0.004
1208170633955928064,1073,52649,291,32.68866,-0.802423,64,0,GALAXY,GALAXY,STARFORMING,0.01122365,6.469688E-06,0,43.11339,53.67738,5.449978,0.03192385,special,1,33.26524,-9999,-9999,1,7,0,0.01
1212692375441270784,1077,52644,357,24.64584,0.334755,64,0,GALAXY,GALAXY,STARBURST,0.01700987,5.24626E-06,0,576.174,97.10354,2.603354,0.03427811,special,1,168.6573,-9999,-2.32545,1,6.96,0,0.01
1221702596457162752,1085,52531,368,10.44572,1.17218,64,0,GALAXY,GALAXY,STARFORMING,0.01790126,1.18462E-05,0,0,34.71704,5.656732,0.02213237,special,1,19.79225,3.299434,-2.514895,1,7.27,0,0.01
1245420717927852032,1106,52912,638,330.7724,0.07022,64,0,GALAXY,GALAXY,STARFORMING,0.009986921,1.955713E-05,0,115.9667,46.31363,7.532786,0.06059209,special,1,10.53159,0.8386636,-9999,2,6.29,0,0.04
534895672327956480,475,51965,339,141.6175,2.300331,64,0,GALAXY,GALAXY,STARBURST,0.0174808,5.276093E-06,0,72.43443,14.48572,19.4502,0.06101825,dr123,1,61.11637,1.375242,-1.124215,1,8.53,0.1,0.004
534901169886095360,475,51965,359,141.3524,2.063723,64,0,GALAXY,GALAXY,STARBURST,0.0171703,9.121553E-06,0,122.734,52.48018,3.901096,0.05225264,dr123,1,20.62639,3.438636,-2.163505,1,7.88,0,0.01
1686752865600694272,1498,52914,563,16.85184,1.002329,64,0,GALAXY,GALAXY,STARBURST,0.01797633,9.323314E-06,0,127.512,38.01451,2.053326,0.0257926,special,1,41.09823,15.76413,-2.110523,1,6.06,0,0.01
1687771014827632640,1499,53001,171,18.16893,-0.528293,192,0,GALAXY,GALAXY,STARFORMING,0.01808611,1.119025E-05,0,45.74982,32.35957,8.25043,0.02246701,special,1,9.555546,-9999,-9999,1,7.58,0,0.01
1687887288182269952,1499,53001,594,19.22515,0.151953,192,0,GALAXY,GALAXY,STARBURST,0.01871824,4.358847E-06,0,0,29.43844,8.149459,0.03237448,special,1,78.85815,-9999,-1.966588,1,6.02,0,0.004
439205174272092160,390,51900,379,5.007203,0.6539333,64,0,GALAXY,GALAXY,STARFORMING,0.01900509,9.065991E-06,0,65.86342,22.59693,8.732234,0.02505045,dr123,1,12.47075,0.7148322,-2.541062,1,8.33,0,0.004
443704649254463488,394,51812,364,12.47078,0.9609143,64,0,GALAXY,GALAXY,STARBURST,0.01587927,5.310021E-06,0,41.87694,14.40317,17.27254,0.02409719,extra,1,34.43447,2.219484,-1.283654,1,9.3,0.1,0.01
444873979384064000,395,51783,522,14.92552,0.9166085,96,0,GALAXY,GALAXY,STARFORMING,0.01763613,1.682458E-05,0,23.91854,17.07961,15.41552,0.02757736,dr123,1,7.07946,0.2997758,-2.297491,1,9.12,0,0.004
445877009420150784,396,51816,75,16.78816,-0.6217068,128,0,GALAXY,GALAXY,AGN BROADLINE,0.01770279,9.311613E-06,0,187.1611,3.949898,42.08961,0.05118822,dr123,1,1.46067,0.183,-2.706673,4,10.87,0,0.02
445900648920147968,396,51816,161,16.21626,-0.6480545,64,0,GALAXY,GALAXY,STARFORMING,0.01934121,6.946518E-06,0,54.64004,30.28994,10.3257,0.03536741,dr123,1,26.82886,-9999,-1.663988,1,8.49,0,0.01
445934184024795136,396,51816,283,15.75718,-1.110983,96,0,GALAXY,GALAXY,BROADLINE,0.01747012,9.152937E-06,0,109.5447,3.365597,37.49852,0.04069239,dr123,1,0.0201766,0.3848483,-2.856036,-1,10.25,0,0.02
447136224742762496,397,51794,560,18.35349,0.2204679,64,0,GALAXY,GALAXY,STARFORMING,0.01891766,9.201424E-06,0,15.44732,15.59473,17.15211,0.02822921,dr123,1,14.59626,0.8731074,-1.937096,1,8.36,0.1,0.01
448193130211076096,398,51789,309,18.6929,-0.001100911,96,0,GALAXY,GALAXY,BROADLINE,0.0179635,9.464108E-06,0,81.47392,3.545611,34.29747,0.03036208,dr123,1,0.4331887,0.08892394,-2.612272,5,9.92,0,0.02
452628010428819456,402,51793,59,28.50213,-0.7527415,64,0,GALAXY,GALAXY,STARBURST,0.01573742,7.001828E-06,0,0,41.09324,11.07725,0.03235368,dr123,1,295.8293,-9999,-1.083566,1,7.94,0,0.01
458289671131129856,407,51820,176,37.8843,-0.7276112,64,0,GALAXY,GALAXY,STARBURST,0.008896649,3.344113E-06,0,0,38.09524,10.20491,0.02656387,dr123,1,215.5578,-9999,-2.140581,1,7.33,0,0.004
942435715835258880,837,52642,209,172.5518,3.801033,64,0,GALAXY,GALAXY,STARBURST,0.01802408,4.338224E-06,0,39.95942,16.38786,13.30721,0.02602658,dr123,1,69.37516,3.236853,-1.329822,1,8.74,0.1,0.02
949161424033179648,843,52378,101,184.0015,4.651019,64,0,GALAXY,GALAXY,STARFORMING,0.007328012,7.826964E-06,0,66.66064,21.5051,16.38315,0.01932844,dr123,1,10.19451,1.371679E+15,-2.983226,1,8.27,0,0.04
950299418567927808,844,52378,145,184.7714,4.661493,192,0,GALAXY,GALAXY,STARFORMING,0.007831123,1.151374E-05,0,0,39.14684,1.624075,0.01977466,dr123,1,71.65952,-9999,-9999,1,4.88,0,0.02
1325352188133795840,1177,52824,611,326.1832,-7.057738,96,0,GALAXY,GALAXY,BROADLINE,0.01990187,7.740414E-06,0,140.073,2.960189,48.05977,0.03793495,dr123,1,0.1699482,0.1048659,-2.604118,-1,10.39,0,0.04
597929850371598336,531,52028,280,208.7362,2.095706,64,0,GALAXY,GALAXY,STARBURST,0.01460503,6.237531E-06,0,47.98479,11.24907,26.70577,0.03268464,dr123,1,73.94732,-9999,-1.430479,1,8.85,0.3,0.004
1119146752142764032,994,52725,8,148.8479,5.314877,64,0,GALAXY,GALAXY,STARFORMING,0.01725775,1.518711E-05,0,399.6073,74.47905,4.481165,0.05937158,dr123,1,12.94184,0.8302169,-2.088133,1,8.01,0,0.01
354807207503620096,315,51663,541,235.4981,0.7128021,96,0,GALAXY,GALAXY,STARFORMING,0.006394573,1.459036E-05,0,41.16579,13.84698,14.15866,0.1138546,dr123,1,11.48241,0.4329228,-2.176454,1,9.61,0,0.004
367132195040552960,326,52375,323,170.8802,-1.261063,64,0,GALAXY,GALAXY,STARFORMING,0.01887096,5.432973E-06,0,21.47389,43.39407,7.278775,0.05802436,dr123,1,33.0309,9.771881,-2.200332,1,8.05,0,0.01
371569274130556928,330,52370,81,178.5315,-3.682364,64,0,GALAXY,GALAXY,STARFORMING,0.004854618,7.562619E-06,0,26.60983,26.37343,18.95861,0.02252805,dr123,1,13.88293,-9999,-2.579953,1,7.58,0,0.01
371583842659624960,330,52370,134,178.4512,-3.218495,64,0,GALAXY,GALAXY,STARBURST,0.004816223,6.212304E-06,0,0,42.19301,5.685909,0.02106323,dr123,1,52.55649,-9999,-2.880267,1,6.75,0,0.01
372686377910822912,331,52368,49,180.9628,-3.709604,68,0,QSO,GALAXY,STARBURST,0.01305144,6.400398E-06,0,17.42563,24.98475,23.15496,0.02894077,dr123,1,284.5406,9.758549,-0.5850735,1,8.36,0.3,0.004
380611921293895680,338,51694,210,194.579,-3.646182,64,0,GALAXY,GALAXY,STARFORMING,0.01571736,1.465776E-05,0,15.75311,52.04112,6.020919,0.02189668,dr123,1,12.11421,1.12497,-2.470408,1,8.62,0,0.004
382809025370155008,340,51990,11,199.1764,-3.145379,64,0,GALAXY,GALAXY,STARFORMING,0.018641,8.50458E-06,0,72.62547,38.65253,8.204603,0.03424123,dr123,1,22.01744,1.482992,-1.905537,1,8.44,0,0.01
384021506784520192,341,51690,326,199.5419,-1.243647,64,0,GALAXY,GALAXY,STARFORMING,0.0191508,1.321064E-05,0,61.06935,6.136611,26.21953,0.0253718,dr123,1,18.2502,0.3980916,-0.5428038,1,10.3,0.8,0.02
564116847633393664,501,52235,149,151.3233,1.641009,192,0,GALAXY,GALAXY,STARBURST,0.00422883,6.147805E-06,0,346.5854,79.01836,4.34466,0.03398435,dr123,1,58.29269,-9999,-9999,2,4.23,0,0.04
567594054515189760,504,52316,511,157.2385,2.185771,64,0,GALAXY,GALAXY,STARFORMING,0.01518919,8.224459E-06,0,52.01596,19.06621,10.53121,0.05009551,dr123,1,18.01875,1.744063,-2.432414,1,7.97,0,0.01
577752436958062592,513,51989,603,174.7289,3.580873,96,0,GALAXY,GALAXY,STARFORMING,0.01861182,1.21497E-05,0,81.31252,3.217042,50.51284,0.02298417,dr123,1,35.1512,0.7522192,-0.06571642,1,10.24,0.1,0.02
583302501692893184,518,52282,314,182.7952,2.255543,96,0,GALAXY,GALAXY,BROADLINE,0.01976812,6.971072E-06,0,136.4783,2.677251,48.21459,0.02307097,dr123,1,0,-9999,-1.882315,-1,10.08,0,0.02
584488325000226816,519,52283,532,186.1668,3.302886,64,0,GALAXY,GALAXY,STARFORMING,0.003100084,1.257357E-05,0,22.14491,22.1667,17.85203,0.01756641,dr123,1,8.349051,0.4447432,-3.905414,1,5.61,0,0.01
1107887748326385664,984,52442,8,316.0497,-0.6634897,64,0,GALAXY,GALAXY,STARBURST,0.01858835,5.999438E-06,0,61.57333,28.66298,8.212931,0.06256083,dr123,1,65.79008,3.64869,-1.823066,1,8.01,0,0.01
1110145320592893952,986,52443,29,319.7512,-0.9639777,96,0,GALAXY,GALAXY,STARFORMING,0.01950927,7.99882E-06,0,86.83829,4.313033,44.55843,0.05256192,dr123,1,39.49569,1.057828,-0.4213603,1,9.84,0.4,0.02
1204732735000700928,1070,52591,72,40.6661,-0.01629,4160,0,GALAXY,GALAXY,STARBURST,0.004207654,1.021596E-05,0,103.4297,5.392802,50.81389,0.03333054,special,1,63.09302,1.982457,-0.2148237,1,7.41,0,0.01
1212663238383134720,1077,52644,251,25.31455,-0.704902,64,0,GALAXY,GALAXY,STARFORMING,0.01725099,1.150342E-05,0,129.8546,46.03006,5.660138,0.03243916,special,1,22.16533,0.2555217,-2.403635,1,7.71,0,0.01
1234096298957760512,1096,52974,400,348.5813,0.181773,64,0,GALAXY,GALAXY,STARFORMING,0.01464856,5.780803E-06,0,0,51.22787,12.11052,0.04092727,special,1,35.55629,1.906393,3.925,1,6.33,0,0.01
1243109269608359936,1104,52912,421,333.1701,0.501784,64,0,GALAXY,GALAXY,STARBURST,0.01433014,9.953361E-06,0,98.83093,49.55437,2.984477,0.0506869,special,1,50.02906,-9999,-9999,1,6.58,0,0.01
1256536505942304768,1116,52932,117,312.006,-0.17678,64,0,GALAXY,GALAXY,STARBURST,0.01446472,4.815609E-06,0,14.57741,26.02831,16.07563,0.08715145,special,1,64.09297,3.562594,-1.43601,1,7.34,0,0.02
519165783180339200,461,51910,458,53.00153,-6.011882,64,0,GALAXY,GALAXY,STARFORMING,0.01801404,1.272747E-05,0,19.88918,27.52796,9.010094,0.04236412,dr123,1,9.578581,-9999,-1.940659,1,8.16,0,0.01
525915684912261120,467,51901,438,131.2702,1.401317,64,0,GALAXY,GALAXY,STARFORMING,0.01371341,6.059729E-06,0,0,58.54094,7.938251,0.03890802,dr123,1,-9999,0,-2.63966,1,7.65,0,0.01
529265347556042752,470,51929,336,135.2127,1.16109,64,0,GALAXY,GALAXY,STARFORMING,0.01941025,8.342415E-06,0,58.95004,25.5869,12.83716,0.05358292,dr123,1,16.31858,-9999,-2.073202,1,8.5,0.1,0.004
529270295358367744,470,51929,354,134.824,0.6901391,64,0,GALAXY,GALAXY,STARBURST,0.01634038,4.061174E-06,0,39.74749,18.56141,13.17896,0.03398873,dr123,1,91.65652,-9999,-1.660382,1,8.13,0,0.04
1694613549558556672,1505,52941,488,29.79814,0.110262,64,0,GALAXY,GALAXY,STARBURST,0.01951145,7.403886E-06,0,88.64081,8.943468,30.13359,0.02826696,special,1,89.54552,-9999,-0.8072495,1,6.97,0,0.04
442554559789819904,393,51794,276,10.34947,-0.06496836,64,0,GALAXY,GALAXY,,0.01330698,1.950496E-05,0,17.72204,29.48714,7.007523,0.02014115,dr123,1,6.561706,0.6750368,-2.40398,1,8.99,0,0.004
449257732814432256,399,51817,86,21.77745,-1.122244,64,0,GALAXY,GALAXY,STARFORMING,0.0176485,1.291426E-05,0,18.30964,14.863,15.63367,0.0336939,dr123,1,21.31844,0.5619546,-1.913054,2,9.35,0.1,0.01
449335248384190464,399,51817,368,20.88029,1.180043,64,0,GALAXY,GALAXY,STARFORMING,0.01765393,1.145163E-05,0,13.49194,35.91427,6.106536,0.02885212,dr123,1,22.56199,1.124661,-2.058912,1,8.95,0,0.004
449365210076047360,399,51817,477,20.97815,0.2822908,64,0,GALAXY,GALAXY,STARBURST,0.01830711,6.835672E-06,0,97.82106,11.97671,27.1083,0.03128561,dr123,1,73.93661,2.128996,-0.4401336,1,9.34,0.5,0.01
450441357132064768,400,51820,296,22.92557,-0.9333116,96,0,GALAXY,GALAXY,BROADLINE,0.01805771,1.102574E-05,0,178.354,4.742005,37.75819,0.03899645,dr123,1,0.9141021,0.1130773,-1.097512,5,8.82,0,0.02
457197856034416640,406,51817,300,35.32893,-0.7986246,64,0,GALAXY,GALAXY,STARFORMING,0.004550524,7.157721E-06,0,12.89683,76.19048,4.833719,0.03257312,extra,1,35.92115,-9999,-3.821857,1,7.39,0,0.004
514689671192668160,457,51901,558,44.39009,-7.758823,96,0,GALAXY,GALAXY,BROADLINE,0.01754025,6.836425E-06,0,126.2445,2.745492,45.48827,0.04894672,dr123,1,0,-9999,-2.461464,-1,10.63,0,0.02
596871570396309504,530,52026,526,208.0172,3.369011,64,0,GALAXY,GALAXY,STARFORMING,0.0144532,7.098174E-06,0,46.0188,20.71686,12.9908,0.02826081,dr123,1,15.89857,0.9752773,-2.35231,1,8.46,0,0.01
598985655824967680,532,51993,25,213.1662,1.754938,64,0,GALAXY,GALAXY,STARFORMING,0.01767147,1.629202E-05,0,65.88623,25.86033,7.7094,0.05033239,dr123,1,7.857743,-9999,-1.943875,1,6.19,0,0.04
603582439582885888,536,52024,364,218.9518,3.03834,192,0,GALAXY,GALAXY,STARFORMING,0.005977447,9.198999E-06,0,666.3372,154.3177,3.198471,0.03431444,dr123,1,37.08644,10.26959,-3.018775,1,6.1,0,0.01
353542219006765056,314,51641,35,234.0645,-0.3494049,64,0,GALAXY,GALAXY,,0.009944479,1.344585E-05,0,850,-3,2.846204,0.1050588,extra,1,5.40331,1.121904,-2.587952,1,7.57,0,0.01
379567390331004928,337,51997,506,193.3721,-1.742013,64,0,GALAXY,GALAXY,STARFORMING,0.01642706,2.08598E-05,0,0,117.9536,5.027629,0.01951447,dr123,1,9.081892,-9999,-2.338097,2,8.27,0,0.01
381725726539278336,339,51692,166,196.1329,-2.988176,64,0,GALAXY,GALAXY,STARFORMING,0.00426427,9.015886E-06,0,0,39.52726,10.20566,0.02526468,dr123,1,17.45512,1.060397,-3.661797,1,7.44,0,0.01
661003059987507200,587,52026,363,220.7617,4.765572,64,0,GALAXY,GALAXY,,0.005673601,1.100866E-05,0,26.20098,31.2571,11.9441,0.03472174,dr123,1,7.209001,-9999,-3.686464,1,5.95,0,0.04
577714778684811264,513,51989,466,173.7708,2.55115,64,0,GALAXY,GALAXY,STARBURST,0.0174139,6.507277E-06,0,43.82124,18.26158,17.12473,0.03170944,dr123,1,86.45364,-9999,-1.374747,1,8.7,0,0.004
580970707962324992,516,52017,23,181.222,1.942291,96,0,GALAXY,GALAXY,BROADLINE,0.01909942,1.145268E-05,0,95.74123,4.509516,28.6298,0.02510884,dr123,1,0,-9999,-2.701636,-1,9.83,0,0.04
588914404746094592,523,52026,250,193.3385,1.269122,64,0,GALAXY,GALAXY,,0.00375467,1.199051E-05,0,61.07659,5.967336,26.10007,0.01971891,dr123,1,3.806209,0.1885947,-3.412053,3,9.54,0.1,0.04
787057398140397568,699,52202,194,26.26376,-0.3015705,64,0,GALAXY,GALAXY,STARFORMING,0.01800457,1.627294E-05,0,0,47.18143,9.485906,0.03143668,special,1,6.621081,0.5858369,-2.494996,1,9.17,0.1,0.004
793800428042086400,705,52200,149,37.88388,-0.7264827,64,0,GALAXY,GALAXY,STARFORMING,0.008878421,1.256567E-05,0,0,30.27502,6.870774,0.02657539,special,1,12.28705,1.173493,-9999,1,6.14,0,0.02
1104556227976783872,981,52435,176,309.7416,-0.280766,64,0,GALAXY,GALAXY,STARBURST,0.01347166,5.231803E-06,0,115.8832,36.19113,6.717077,0.07476556,dr123,1,45.7358,4.334582,-2.283141,1,7.54,0,0.01
1247652182061246464,1108,53227,564,326.5329,1.06207,64,0,GALAXY,GALAXY,STARBURST,0.01473783,4.360372E-06,0,66.01267,18.57955,11.37905,0.08273736,special,1,63.86909,5.137445,-2.123915,1,8.34,0,0.01
519140769290807296,461,51910,367,52.53969,-5.521668,96,0,GALAXY,GALAXY,STARFORMING,0.01391623,1.005214E-05,0,70.28361,8.635695,22.10374,0.04841913,dr123,1,28.65101,0.7086933,-0.2876609,1,10.06,0.1,0.04
519209763645450240,461,51910,618,53.74168,-5.814795,64,0,GALAXY,GALAXY,STARFORMING,0.01828602,1.200926E-05,0,70.84507,4.565061,27.77539,0.03616534,dr123,1,3.746839,0.1855031,-1.449975,3,9.47,0.1,0.02
532693075055634432,473,51929,518,140.125,1.848748,68,0,QSO,GALAXY,STARBURST,0.01673177,5.457159E-06,0,0,25.68314,17.6027,0.0278108,dr123,1,259.7981,-9999,-1.295439,1,7.36,0.3,0.01
2052571120707594240,1823,53886,202,242.3201,3.506317,64,0,GALAXY,GALAXY,STARFORMING,0.01839373,1.007952E-05,0,72.20903,27.04011,5.68404,0.07583368,dr6,1,18.04343,-9999,-1.938057,1,7.88,0,0.01
1693483251588425728,1504,52940,472,27.63882,0.312449,192,0,GALAXY,GALAXY,STARBURST,0.01221374,5.797971E-06,0,91.22379,43.02381,3.995864,0.03587379,special,1,82.28436,16.12044,-9999,1,6.69,0,0.01
1693516511815165952,1504,52940,593,28.76489,0.01346,64,0,GALAXY,GALAXY,STARFORMING,0.01790975,1.088495E-05,0,0,33.35506,4.450261,0.03326663,special,1,18.05375,2.407764,-9999,1,5.78,0,0.02
1398413362701821952,1242,52901,166,57.52698,-0.2173335,64,0,GALAXY,GALAXY,STARFORMING,0.0150101,7.63148E-06,0,60.4205,21.98651,13.40586,0.188564,dr4,1,15.59267,0.3760382,-2.143342,1,8.95,0.1,0.004
440262627600394240,391,51782,130,6.957221,-1.199966,96,0,GALAXY,GALAXY,STARFORMING,0.01300359,1.257648E-05,0,37.08183,28.09505,12.26291,0.02283859,dr123,1,10.27711,1.962772,-2.421078,1,9.56,0,0.004
443719493735180288,394,51876,418,12.71506,0.8512079,64,0,GALAXY,GALAXY,STARFORMING,0.01526361,8.235856E-06,0,0,30.23986,10.88135,0.02386081,extra,1,19.47404,0.6093735,-2.413753,1,8.79,0.1,0.004
449295391087683584,399,51817,223,20.66373,-0.09653742,68,0,QSO,GALAXY,STARFORMING,0.01975446,7.129229E-06,0,19.53893,24.5595,14.53695,0.03524981,dr123,1,18.36423,-9999,-2.209683,1,8.36,0.1,0.01
449354214959769600,399,51817,437,20.66751,0.7211851,96,0,GALAXY,GALAXY,STARFORMING,0.01785018,1.563119E-05,0,49.32321,7.907866,20.23812,0.03384601,dr123,1,9.798318,0.274075,-2.072303,2,9.56,0,0.04
450401774713464832,400,51820,152,23.90273,0.01491793,64,0,GALAXY,GALAXY,AGN,0.01727031,1.403512E-05,0,47.78741,7.672074,17.70592,0.03413338,dr123,1,10.67993,0.3023782,-2.439013,4,9.44,0.1,0.01
452681886498580480,402,51793,255,27.5294,-0.7400985,96,0,GALAXY,GALAXY,STARFORMING,0.01763898,1.271659E-05,0,51.56053,13.20804,14.88099,0.03403276,dr123,1,18.55222,0.4674245,-1.011033,1,9.16,0,0.004
454975744041314304,404,51877,408,31.20016,1.207762,64,0,GALAXY,GALAXY,STARFORMING,0.0196232,9.357836E-06,0,0,49.29498,7.946424,0.02491022,extra,1,18.63753,1.149654,-2.268147,1,8.69,0.1,0.004
457185212640552960,406,51876,254,35.62539,-0.6173902,64,0,GALAXY,GALAXY,STARFORMING,0.005137017,1.522419E-05,0,79.64534,25.2305,8.301056,0.0358699,extra,1,9.116809,0.8791125,-3.430157,1,8.63,0,0.004
458275927235782656,407,51820,126,37.70528,-1.01531,64,0,GALAXY,GALAXY,STARFORMING,0.01968045,5.968679E-06,0,66.66026,26.75787,9.11836,0.03375089,dr123,1,24.20999,-9999,-2.324817,1,8.79,0.1,0.004
948076206023010304,842,52376,249,180.901,3.756411,64,0,GALAXY,GALAXY,STARFORMING,0.01879631,7.33644E-06,0,0,57.23418,19.4306,0.02331755,dr123,1,28.62636,1.068465,-1.547754,1,8.72,0.1,0.004
948098471133472768,842,52376,330,180.4394,5.820915,64,0,GALAXY,GALAXY,STARBURST,0.004470945,4.966059E-06,0,0,13.92199,11.45763,0.01314191,dr123,1,0,0,-1.71152,1,6.08,0.1,0.01
952554242525128704,846,52407,156,190.2097,4.525829,64,0,GALAXY,GALAXY,STARBURST,0.002487919,9.377039E-06,0,55.72182,13.81829,24.37853,0.02746411,dr123,1,83.09471,-9999,-2.75662,1,7.9,0,0.004
1335353892669515776,1186,52646,133,128.7308,3.814657,64,0,GALAXY,GALAXY,STARBURST,0.01417841,5.608638E-06,0,30.21298,35.60835,16.93294,0.02612238,dr123,1,77.3039,3.174104,-1.412424,1,7.82,0,0.01
592336914363738112,526,52312,413,199.9035,3.032603,96,0,GALAXY,GALAXY,STARFORMING,0.01974647,9.63303E-06,0,75.25018,4.371185,50.36058,0.02482409,dr123,1,29.03121,0.7867004,0.1118087,1,9.81,0.9,0.01
603493379141036032,536,52024,40,221.1019,1.679772,96,0,GALAXY,GALAXY,STARFORMING,0.005189899,7.513945E-06,0,114.6197,3.204075,53.28542,0.03749019,dr123,1,25.95019,0.5649549,-1.449735,3,9.69,0,0.04
604706690272618496,537,52027,358,220.244,2.183995,64,0,GALAXY,GALAXY,STARBURST,0.005379031,4.797961E-06,0,0,19.17302,15.93163,0.04265479,dr123,1,217.4244,7.679482,-2.070624,1,7.15,0.2,0.04
1118036245147052032,993,52710,64,146.5852,5.691834,64,0,GALAXY,GALAXY,STARBURST,0.01058661,5.476561E-06,0,61.07307,10.61712,26.31559,0.03057396,dr123,1,54.02944,1.615989,-1.793159,1,8.17,0.2,0.004
371641567020083200,330,52370,344,177.21,-2.032265,64,0,GALAXY,GALAXY,STARBURST,0.005727053,5.78679E-06,0,26.3947,28.16788,15.47814,0.02063803,dr123,1,43.99833,1.614024,-2.584758,1,8.92,0.1,0.01
384012435813591040,341,51690,293,199.372,-3.18069,64,0,GALAXY,GALAXY,STARFORMING,0.01812478,6.835297E-06,0,92.80878,15.10695,16.64339,0.03922266,dr123,1,29.09443,0.7715823,-1.587675,1,9.04,0,0.01
658713052161533952,585,52027,224,217.5077,3.772868,96,0,GALAXY,GALAXY,STARFORMING,0.0057454,1.185007E-05,0,52.36872,9.176214,19.35969,0.03310329,dr123,1,14.48632,0.4309343,-2.991734,1,8.68,0.1,0.01
668835981142550528,594,52045,187,236.5693,2.413354,64,0,GALAXY,GALAXY,STARBURST,0.01227787,6.472881E-06,0,116.0918,8.056187,48.68323,0.1117362,dr123,1,117.3509,3.043981,-0.2505439,1,8.81,1.6,0.01
904169956973766656,803,52318,263,47.10912,-0.8259634,64,0,GALAXY,GALAXY,STARBURST,0.0198809,1.282616E-05,0,21.32827,68.66257,4.485981,0.06061141,special,1,22.99391,-9999,-9999,1,7.15,0,0.004
574284858738632704,510,52381,276,167.894,1.749933,68,0,QSO,GALAXY,STARFORMING,0.01334291,6.05725E-06,0,14.64172,31.90126,15.80191,0.0364277,dr123,1,19.42364,2.044038E+16,-2.292983,1,7.83,0,0.004
581117492764633088,516,52017,557,180.754,2.836367,96,0,GALAXY,GALAXY,,0.01921438,1.367886E-05,0,91.22631,5.319072,29.44648,0.02489914,dr123,1,1.519458,0.1495668,-2.16957,1,9.51,0.1,0.04
585478985060739072,520,52288,40,189.5121,2.059602,64,0,GALAXY,GALAXY,STARBURST,0.01711838,5.77372E-06,0,0,22.20296,14.00422,0.019072,dr123,1,139.1153,8.929414,-1.192945,1,7.83,0,0.01
585562822822356992,520,52288,345,187.0133,2.913769,192,0,GALAXY,GALAXY,STARBURST,0.004871002,7.180516E-06,0,547.9678,88.61581,4.015914,0.02022913,dr123,1,111.5316,-9999,-3.581968,1,4.98,0,0.004
588866575990286336,523,52026,76,194.992,2.049279,64,0,GALAXY,GALAXY,STARBURST,0.002915113,4.324892E-06,0,33.7963,63.51908,11.0386,0.02516854,dr123,1,211.8012,-9999,-2.636454,1,7.42,0,0.01
589974059094140928,524,52027,9,197.388,1.673071,96,0,GALAXY,GALAXY,BROADLINE,0.0188074,8.116099E-06,0,191.1951,3.635474,49.14402,0.03606691,dr123,1,0.5042465,0.1325513,-2.437377,-1,10.97,0,0.04
1210422163656435712,1075,52933,290,28.80797,-0.7508499,2,0,QSO,GALAXY,STARBURST,0.0188874,6.660301E-06,0,77.02753,39.25272,4.374758,0.03036622,special,1,47.1708,-9999,-2.370773,1,7.44,0,0.01
520249626750642176,462,51909,305,53.95043,-6.717617,64,0,GALAXY,GALAXY,STARFORMING,0.01259685,5.974252E-06,0,33.41884,22.39515,18.42726,0.03551395,dr123,1,38.23569,-9999,-1.642126,1,8.85,0.1,0.004
520266944058779648,462,51909,368,54.51729,-5.35252,64,0,GALAXY,GALAXY,STARFORMING,0.01340751,6.426043E-06,0,49.39296,18.21389,13.38297,0.04373204,dr123,1,28.88253,0.8339957,-1.964157,1,8.3,0,0.004
